text,topic
"Pol Pot and his change from man to beast Philip Short took four years to write this biography, after completing his much-praised life of Mao Zedong () in 1999. He has trawled deep and wide, reading what are probably ",Politics
China #39;s communist party leaders kick off key meet as power &lt;b&gt;...&lt;/b&gt; BEIJING: China #39;s ruling party leadership began a much-anticipated meeting in Beijing amid an apparent power struggle at the heart of the organization.,Politics
"France will not repeal head scarf law despite demands from kidnappers in Iraq (Canadian Press) Canadian Press - PARIS (AP) - France will not revoke a law banning Muslim head scarves in public schools despite demands by a militant Islamic group holding two French journalists hostage in Iraq, a government spokesman said Monday.",Politics
"Bush Finished Campaign With Millions (AP) AP - President Bush's record campaign fund raising left him with millions of dollars to spare, allowing him to donate  #36;11 million to the Republican Party and even send a few checks to the White House Historical Association.",Politics
"Sweden honours slain Anna Lindh Sweden remembers its hugely popular foreign minister Anna Lindh, who was stabbed to death a year ago.",Politics
"Four killed, several injured in storm lashing western, northern &lt;b&gt;...&lt;/b&gt; A storm lashed Friday in western andnorthern France and the region of Paris, killing four people and injuring several others as well as cutting power to 385,000 homes.",Politics
Blair and Chirac pledge unity Tony Blair and Jacques Chirac today promised to work together on restoring stability in the Middle East while drawing a line under their past differences over the war in Iraq.,Politics
Golf: Woods back to best Tiger Woods matches his best score of the year to lie just behind Jay Haas in Georgia.,Politics
"Germany, 15 Years After the Wall Today, Germans remember the fall of the Berlin wall - an ecstatic night of pure joy when the communist East German government allowed its citizens unhindered access to the bright lights, well-stocked department stores, and warmhearted greetings of ",Politics
Hassan Body Found in Fallujah: Australian PM Australia #39;s prime minister says a body found in Fallujah is likely that of kidnapped aid worker Margaret Hassan. John Howard told Parliament a videotape of an Iraqi terrorist group executing a Western woman appears to have been genuine.,Politics
"Afghan president Karzai escapes assassination attempt KABUL - Afghan President Hamid Karzai escaped an assassination bid on Thursday when a rocket was fired at his US military helicopter as it was landing in the southeastern town of Gardez, Reuters news service reported.",Politics
"US Arms-Grade Plutonium Starts Road Journey Across France A consignment of US weapons-grade plutonium began a north-south road journey across France to be turned into fuel to make electricity by Areva SA, the world #39;s biggest maker of nuclear reactors, Greenpeace France said.",Politics
Israel Denies U.S. Official Gave Secrets WASHINGTON - The FBI is investigating whether a Pentagon analyst fed to Israel secret materials about White House deliberations on Iran. The investigation could strain U.S.-Israeli relations and muddy the Bush administration's Middle East policy...,Politics
"Interview: Iraqi society in need of intensified dialogue: Sunni &lt;b&gt;...&lt;/b&gt; Iraqi society, plagued by violenceand disputes over an all-out offensive in Fallujah, is in greatneed of intensified dialogue, a prominent Sunni politician said onWednesday.",Politics
"Ivan Leaves Long Trail of Damage Along Gulf Although downgraded to a tropical storm, Ivan is still churning a deadly path north leaving a death toll of 75, including 38 in the United States.",Politics
"Canada defends submarine fleet Canada defends its decision to buy second-hand submarines from Britain, after the death of a crewman.",Politics
"Howard out to fight child porn SYDNEY - Prime Minister John Howard promised yesterday to bring in new legislation if it was needed to fight child pornography, following more than 200 arrests in a countrywide crackdown on Internet pornography.",Politics
"Iran not plotting Shiite  #39;crescent LONDON, Dec 11 (IranMania) - Iraqi Vice-President Ibrahim al-Jaafari refused to believe in remarks published Friday that Iran was attempting to influence Iraqi polls with the aim of creating a  quot;crescent quot; dominated by Shiites in the region.",Politics
"Bush Prepares for Possible GPS Shutdown (AP) AP - President Bush has ordered plans for temporarily disabling the U.S. network of global positioning satellites during a national crisis to prevent terrorists from using the navigational technology, the White House said Wednesday.",Politics
Yukos Files for Bankruptcy in U.S. Court (AP) AP - Embattled Russian oil giant Yukos made a last-ditch legal bid Wednesday to halt the looming auction of its core production unit after filing for bankruptcy protection in a U.S. court.,Politics
"Arafat to Be Flown to Cairo on Friday - Aide  RAMALLAH, West Bank (Reuters) - Dead Palestinian leader  Yasser Arafat's body will be flown to Cairo for a ceremony  Friday and then to the West Bank city of Ramallah for burial  the same day, a former aide said Thursday.",Politics
Karachi bomb 'mastermind' quizzed Pakistani police question the alleged mastermind of a deadly bomb attack on the US consulate in Karachi in 2002.,Politics
"Gunmen Take Three Hostage at Ugandan Ministry  KAMPALA, Uganda (Reuters) - A small group of suspected  gunmen stormed Uganda's Water Ministry Wednesday and took three  people hostage to protest against proposals to allow President  Yoweri Museveni to run for a third term.",Politics
Australian FM to visit North Korea for talks on nuclear crisis (AFP) AFP - Australia's foreign minister will pay a rare visit to North Korea this week for talks on its nuclear programme after creating a stir here by warning a North Korean missile would be able to hit Sydney.,Politics
"Phelps' Fourth Individual Gold Ties Spitz ATHENS, Greece - Mark Spitz, you've got company after all. Michael Phelps matched Spitz's record of four individual gold medals in the Olympic pool with a stirring comeback in the 100-meter butterfly, nipping rival and teammate Ian Crocker at the wall Friday night...",Politics
"Girl trapped 5 days after quake TOKYO, Japan -- Rescuers are trying to free a young girl trapped in a van beneath a landslide following Japan #39;s deadliest earthquake in a decade.",Politics
"Afghan Kidnappers Extend Deadline to Saturday Night The Afghan militant group holding three UN workers hostage on Friday extended their deadline until Saturday night to allow the Afghan government and the United Nations to hold talks with them, a spokesman for the group said.",Politics
"Violence Breaks Out All Over Baghdad Iraqis chant anti-US and anti-government slogans in front of a US tank after a car bomb exploded killing at least one person in central Baghdad Saturday, Nov. 20, 2004.",Politics
"U.S. Urges Israel to Smooth Way for Palestinian Vote  RAMALLAH, West Bank (Reuters) - A U.S. envoy said before a  visit by Secretary of State Colin Powell on Sunday that Israel  should take steps to smooth the way for a Palestinian  presidential election scheduled for January.",Politics
"What's behind the Darfur crisis - and what's next? If the solution seems complex, the roots of the problem in western Sudan are perhaps more so.",Politics
"Inside Karzai's Campaign To become Afghanistan's first elected President, he has to placate warlords, pacify the Taliban -- and survive",Politics
Pakistani PM calls talks  #39;cordial #39; Pakistan #39;s prime minister called this week #39;s discussions about Kashmir with his Indian counterpart  quot;friendly and cordial.,Politics
"Shiite Muslims continue to riot in protest of bombing at mosque Thousands of minority Shiite Muslims rampaged through this eastern Pakistan city for the second straight day yesterday, burning a police station and the mayor #39;s office after a mass funeral for 31 people killed by a suicide bombing at a Shiite mosque.",Politics
"Hurricane Ivan Rolls Towards Cuba GEORGE TOWN, Cayman Islands - A strengthened Hurricane Ivan headed toward the tip of western Cuba with 160 mph winds Monday after pummeling the Cayman Islands with flooding that swamped homes and fierce winds that ripped off roofs.    The slow-moving, extremely dangerous Category 5 storm, one of the strongest on record to hit the region, killed at least 68 people across the Caribbean before reaching the Caymans, and threatens millions more in its projected path...",Politics
