text,topic
"Soyuz Capsule Docks in Tricky Maneuver (AP) AP - The Soyuz spacecraft closed in on the international space station at dangerously high speed Saturday, forcing the U.S.-Russian crew to put on the brakes, abandon autopilot and manually dock the Soviet-era capsule in an unplanned and tricky maneuver.",Science and Technology
"RIM Patent Suit Partly Upheld  TORONTO/WASHINGTON (Reuters) - A U.S. appeals court upheld  a patent infringement finding against BlackBerry e-mail device  maker Research In Motion Ltd. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=RIM.TO qtype=sym infotype=info qcat=news""&gt;RIM.TO&lt;/A&gt; on Tuesday, but said  part of an earlier court ruling was flawed and sent the case  back to a lower court.",Science and Technology
"Top Count Is Withdrawn in Tyco Retrial (AP) AP - Prosecutors have decided to abandon the charge of enterprise corruption, the top count against former Tyco International Ltd. executives L. Dennis Kozlowski and Mark H. Swartz, when the two are retried in January.",Science and Technology
Australia Fights Biggest Locust Plague in Decades (Reuters) Reuters - Australia has started\battling its biggest plague of locusts in decades as billions\of the insects hatch along a wide front covering much of the\country's central east region.,Science and Technology
"Skype readies business telephone offering Skype plans to offer a business telephone service for  quot;individuals and workgroups, not CIOs quot; that the free Internet phone service provider believes will shake-up another major telephone market.",Science and Technology
"Sidebar: HP's grid storage initiative leads the way Hewlett-Packard was the first company to offer a grid storage device, but others are moving to catch up.",Science and Technology
Sony Xperia Pro-I With 1-Inch Exmor RS CMOS Sensor Launched: All the Details,Science and Technology
" #39;Marathon #39; mice ready to run and run The marathon mouse has been unveiled by scientists: a rodent which, with a little genetic tinkering, can run twice as far as a normal mouse.",Science and Technology
"Vodafone names former rival as new head of Japanese unit (AFP) AFP - British mobile phone operator Vodafone said it has brought in an executive from Japanese rival NTT DoCoMo to head up its struggling Japanese unit, Vodafone K.K.",Science and Technology
Centuries-Old Makeup Reveals Roman Beauty Secrets an ancient Roman beauty cream made of refined animal fat and tin-oxide -- have recreated the formula. They found that contains ,Science and Technology
"New PC Fingerprint Passwords (CBS) Instead of using all ten fingers to type in your user names and passwords when you enter a secure web site or log on to your PC, Microsoft wants you to use the tip of just one finger.",Science and Technology
"Mount St. Helens Eruption Contains Danger (AP) AP - The boiling magma rumbling and rising within Mount St. Helens isn't the only thing scientists fear. When large volcanoes erupt they can unleash an awesome arsenal of natural weapons, devastating communities and landscapes even hundreds of miles from the blast.",Science and Technology
"Hackers Use Web Sites, Ads to Infect PCs Hackers co-opted several popular Web sites including comedycentral.com over the weekend, using them to infect thousands of computers with a virus that can be used to steal passwords, bank accounts and other personal information. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt;",Science and Technology
"Group urges EPA to cut pollution If the government required deeper cuts in air pollution from power plants, at least 3,000 lives would be saved and 140,000 children would avoid asthma and other respiratory ailments, an environmental group said Tuesday.",Science and Technology
"Gates: Microsoft Launches MSN Music In Eight New Nations Microsoft (nasdaq: MSFT - news - people ) launched its MSN music download service in eight new European countries on Thursday. The software colossus made the move a mere week after iTunes, the category killer ",Science and Technology
"HP drops plans to put Compaq technology into HP-UX DECEMBER 03, 2004 (IDG NEWS SERVICE) - Hewlett-Packard Co. said yesterday that it has abandoned plans to integrate a number of advanced technologies it acquired in its 2002 purchase of Compaq Computer Corp.",Science and Technology
Will Microsoft Makes Its Browser Better? The success of alternative browsers such as Mozilla Foundation #39;s Firefox may ultimately have an unexpected side effect. It may be causing Microsoft to be more aggressive in leveraging its dominance of Internet ,Science and Technology
"Bio Data-Cruncher Hits Jackpot A Harvard biologist scores on three fronts with a genetic discovery in diabetes, an advance toward curing a rare children's disease and a \$500,000 award for scientific creativity. Fifth in a series profiling the MacArthur Foundation 'genius award' winners. By Kari Lynn Dean.",Science and Technology
"Intel shift over need for speed Intel has dropped plans for 4GHz version of its flagship Pentium 4 chip, making a shift in approach.",Science and Technology
Microsoft Sings a New Tune With Windows Media Player 10 (washingtonpost.com) washingtonpost.com - It's amazing to see what an entrenched monopolist will do when it finally meets real competition.,Science and Technology
"Kazaa Launches Defense in Copyright Case (AP) AP - The owners of file-swapping giant Kazaa claimed Tuesday their software, which allows users to exchange copyrighted music and movies online, doesn't differ from video recorders, as they launched their defense in a landmark music piracy case in Australia.",Science and Technology
"Private spaceship wins \$10m for breaking the final frontier?twice A stubby rocket plane touched down safely in the Mojave desert yesterday to claim a dual prize: the first private, crewed spacecraft to fly two successful missions within ",Science and Technology
